SchemaName,TableName,TableDescription,ColumnOrder,ColumnName,DataType,MaxLength,precision,scale,IsNullable,ColumnDescription
dbo,TDETAILREGULARISATION,,13,montantTVAFacture,money,8,19,4,1,
dbo,TDETAILREGULARISATION,,14,montantTVAFacture_CodeDevise,nvarchar,6,0,0,1,
dbo,TDETAILREGULARISATION,,15,mtRegularisation,money,8,19,4,1,
dbo,TDETAILREGULARISATION,,16,mtRegularisation_CodeDevise,nvarchar,6,0,0,1,
dbo,TDETAILREGULARISATION,,17,mtTVADeductibleOrigine,money,8,19,4,1,
dbo,TDETAILREGULARISATION,,18,mtTVADeductibleOrigine_CodeDev,nvarchar,6,0,0,1,
dbo,TDETAILREGULARISATION,,19,oid,TOID,32,0,0,0,
dbo,TDETAILREGULARISATION,,20,oidDonneeBienTVA,TOID,32,0,0,1,
dbo,TDETAILREGULARISATION,,21,oidPieceRegularisationTVA,TOID,32,0,0,1,
dbo,TDETAILREGULARISATION,,22,reversementTVA,money,8,19,4,1,
dbo,TDETAILREGULARISATION,,23,reversementTVA_CodeDevise,nvarchar,6,0,0,1,
dbo,TDETAILREGULARISATION,,24,UpdDate,datetime,8,23,3,1,
dbo,TDETAILREGULARISATION,,25,UpdStamp,char,16,0,0,1,
dbo,TDETAILREGULARISATION,,26,UpdUser,nvarchar,48,0,0,1,
dbo,TDETAILREGULARISATION,,27,variationCoef,float,8,53,0,1,
dbo,TDETAILREGULARISATION,,28,variationCoef_Decimales,int,4,10,0,1,
dbo,TDETAILREMISE,,1,BIC,nvarchar,256,0,0,1,
dbo,TDETAILREMISE,,2,Caption,nvarchar,256,0,0,1,
dbo,TDETAILREMISE,,3,dateCreation,datetime,8,23,3,1,
dbo,TDETAILREMISE,,4,dateEch,datetime,8,23,3,1,
dbo,TDETAILREMISE,,5,domiciliationBancaire,nvarchar,256,0,0,1,
dbo,TDETAILREMISE,,6,estContratChange,bit,1,1,0,1,
dbo,TDETAILREMISE,,7,idOTP,int,4,10,0,1,
dbo,TDETAILREMISE,,8,modeExpressionDevise,smallint,2,5,0,1,
dbo,TDETAILREMISE,,9,montant,money,8,19,4,1,
dbo,TDETAILREMISE,,10,montant_CodeDevise,nvarchar,6,0,0,1,
dbo,TDETAILREMISE,,11,montantTenue,money,8,19,4,1,
dbo,TDETAILREMISE,,12,montantTenue_CodeDevise,nvarchar,6,0,0,1,
dbo,TDETAILREMISE,,13,oid,TOID,32,0,0,0,
dbo,TDETAILREMISE,,14,oidDeviseTransfert,TOID,32,0,0,1,
dbo,TDETAILREMISE,,15,oidRemiseBancaire,TOID,32,0,0,1,
dbo,TDETAILREMISE,,16,pourCumulNbreDetailRemise,int,4,10,0,1,
dbo,TDETAILREMISE,,17,raisonSociale,nvarchar,256,0,0,1,
dbo,TDETAILREMISE,,18,rang,smallint,2,5,0,1,
dbo,TDETAILREMISE,,19,reference,nvarchar,256,0,0,1,
dbo,TDETAILREMISE,,20,referenceContrat,nvarchar,256,0,0,1,
dbo,TDETAILREMISE,,21,referenceMandat,nvarchar,256,0,0,1,
dbo,TDETAILREMISE,,22,RIB,nvarchar,256,0,0,1,
dbo,TDETAILREMISE,,23,tauxContrat,float,8,53,0,1,
dbo,TDETAILREMISE,,24,tauxContrat_Decimales,int,4,10,0,1,
dbo,TDETAILREMISE,,25,UpdDate,datetime,8,23,3,1,
dbo,TDETAILREMISE,,26,UpdStamp,char,16,0,0,1,
dbo,TDETAILREMISE,,27,UpdUser,nvarchar,48,0,0,1,
dbo,TDETAILREPARTITION,,1,Caption,nvarchar,256,0,0,1,
dbo,TDETAILREPARTITION,,2,coefficient,float,8,53,0,1,
dbo,TDETAILREPARTITION,,3,coefficient_Decimales,int,4,10,0,1,
dbo,TDETAILREPARTITION,,4,idOTP,int,4,10,0,1,
dbo,TDETAILREPARTITION,,5,numeroPeriode,int,4,10,0,1,
dbo,TDETAILREPARTITION,,6,oid,TOID,32,0,0,0,
dbo,TDETAILREPARTITION,,7,oidLoiRepartitionPeriodique,TOID,32,0,0,1,
dbo,TDETAILREPARTITION,,8,pourcentage,float,8,53,0,1,
dbo,TDETAILREPARTITION,,9,pourcentage_Decimales,int,4,10,0,1,
dbo,TDETAILREPARTITION,,10,UpdDate,datetime,8,23,3,1,
dbo,TDETAILREPARTITION,,11,UpdStamp,char,16,0,0,1,
dbo,TDETAILREPARTITION,,12,UpdUser,nvarchar,48,0,0,1,
dbo,TDETAILSTRUCTURECOMPTE,,1,alignement,smallint,2,5,0,1,
dbo,TDETAILSTRUCTURECOMPTE,,2,Caption,nvarchar,256,0,0,1,
dbo,TDETAILSTRUCTURECOMPTE,,3,charRemplissage,nvarchar,256,0,0,1,
dbo,TDETAILSTRUCTURECOMPTE,,4,code,nvarchar,256,0,0,1,
dbo,TDETAILSTRUCTURECOMPTE,,5,ctrlUnicite,bit,1,1,0,1,
dbo,TDETAILSTRUCTURECOMPTE,,6,existant,bit,1,1,0,1,
dbo,TDETAILSTRUCTURECOMPTE,,7,idOTP,int,4,10,0,1,
dbo,TDETAILSTRUCTURECOMPTE,,8,idxDetail,int,4,10,0,1,
dbo,TDETAILSTRUCTURECOMPTE,,9,longueurMax,int,4,10,0,1,
dbo,TDETAILSTRUCTURECOMPTE,,10,longueurMin,int,4,10,0,1,
dbo,TDETAILSTRUCTURECOMPTE,,11,oid,TOID,32,0,0,0,
dbo,TDETAILSTRUCTURECOMPTE,,12,oidStructureCompteBancaire,TOID,32,0,0,1,
